city,run,window_index,sim_matched_epochs,actual_fix_rate_pct,base_pred_fix_rate_pct,residual_pred_pp,corrected_pred_fix_rate_pct,base_error_pp,corrected_error_pp,abs_error_gain_pp,solver_demo5_ratio_mean,rtk_lock_p90_p50,rtk_lock_p90_p50_past_delta,ratio_mean_ge3_prob,ratio_mean_ge5_prob,ratio_p90_ge10_prob,ratio_p95_ge15_prob,ratio_rise_mean_ge2_prob,lock_p90p50_ge100_prob,lock_rise_p90p50_ge50_prob,lock_carry_or_rise_prob,ratio_or_lock_carry_prob
nagoya,run1,0,300,0.0,24.617164529721272,0.0,24.617164529721272,24.617164529721272,24.617164529721272,0.0,1.0286666666666668,0.0,0.0,0.8059830696950462,0.837493585395995,0.8779353709703249,0.5753227544258037,0.05473199023199023,0.4374251392254361,0.0,0.41275939305427967,0.7784694542403658
nagoya,run1,1,300,80.0,55.905672307484735,0.0,55.905672307484735,-24.09432769251527,-24.09432769251527,0.0,8.295666666666666,90.5,90.5,0.6918384725242361,0.5648375982677829,0.635010948106081,0.5024800051188969,0.59961108696433,0.6196517552231339,0.5640352646433893,0.5950109796533338,0.7530131872352175
nagoya,run1,2,300,100.0,34.8199323122003,0.0,34.8199323122003,-65.18006768779969,-65.18006768779969,0.0,29.301,390.5,300.0,0.6088494834581666,0.29034915281908036,0.3490249696072484,0.3781068010422678,0.11877495602286015,0.7653957996501581,0.7586296036838704,0.7676200522527363,0.7632468114654075
nagoya,run1,3,214,77.10280373831776,10.39769871785966,0.0,10.39769871785966,-66.7051050204581,-66.7051050204581,0.0,26.129439252336454,601.5,211.0,0.5770938193415052,0.29605828494145037,0.26725602976873736,0.21786623329191568,0.029998661910316603,0.7924246353557727,0.6666563452782268,0.7420973176500358,0.8629934321253954
nagoya,run1,4,280,0.0,3.394979130878922,0.0,3.394979130878922,3.394979130878922,3.394979130878922,0.0,0.3064285714285714,0.0,-601.5,0.0705506586240928,0.031033692713356088,0.08535634396318192,0.04942585844647639,0.0125,0.13307575578692662,0.0195369852760905,0.1294056613533494,0.046182374304588845
nagoya,run1,5,300,3.3333333333333335,18.75825076811805,0.0,18.75825076811805,15.424917434784716,15.424917434784716,0.0,1.326,0.0,0.0,0.29103144420884447,0.2798693760804084,0.3519877437073027,0.3414387993663573,0.5143685404029296,0.2668851576386406,0.21834850124410524,0.14656812664219457,0.28449170472535934
nagoya,run1,6,300,0.3333333333333333,11.315940710314669,0.0,11.315940710314669,10.982607376981337,10.982607376981337,0.0,1.2846666666666666,11.0,11.0,0.4176348746288879,0.40183538354931336,0.49695986899282607,0.18535825279982293,0.5340002725883903,0.5882270323937251,0.6200038202619994,0.6483663998657441,0.728165878745097
nagoya,run1,7,300,0.0,33.68373091684834,0.0,33.68373091684834,33.68373091684834,33.68373091684834,0.0,1.0926666666666665,11.0,0.0,0.48226466316992556,0.712338726403338,0.6456267187773238,0.4254221149459905,0.5549705790803608,0.8169807475981955,0.7472081944238688,0.8351966994888663,0.8298191531463253
nagoya,run1,8,300,12.333333333333334,10.180194035397934,0.0,10.180194035397934,-2.1531392979354,-2.1531392979354,0.0,1.2273333333333334,17.85,6.850000000000001,0.20534746793750633,0.30225448037907016,0.32573743925408005,0.32272947548537306,0.04231768638052079,0.5196232250120507,0.15106516140079768,0.4799181152384633,0.6486038687865386
nagoya,run1,9,269,1.1152416356877324,2.535206058167393,0.0,2.535206058167393,1.4199644224796606,1.4199644224796606,0.0,0.9286245353159852,34.0,16.15,0.023016893873340258,0.04389055961151706,0.031655746150303296,0.054992789617065704,0.033034525070832786,0.16312805604987604,0.0078461467973976,0.13771668570487675,0.14594185824822098
nagoya,run1,10,300,3.3333333333333335,14.9670817286306,0.0,14.9670817286306,11.633748395297266,11.633748395297266,0.0,1.4486666666666668,34.0,0.0,0.04169605543082498,0.15808445396432774,0.2781668356672741,0.10424925615022314,0.10625673201538628,0.34665679532071947,0.10469390940773264,0.31184992832205427,0.25863313116198894
nagoya,run1,11,234,4.273504273504273,6.168221109206828,0.0,6.168221109206828,1.8947168357025548,1.8947168357025548,0.0,0.991880341880342,39.0,5.0,0.1748157652960102,0.0948856739971772,0.15262171502922778,0.1731602422354381,0.03315126103298362,0.4731658694725217,0.10027730323883322,0.4185840649270606,0.6704642072120242
nagoya,run1,12,268,2.238805970149253,1.848534619007745,0.0,1.848534619007745,-0.39027135114150824,-0.39027135114150824,0.0,0.6992537313432835,0.0,-39.0,0.026145423789236576,0.03568185864340395,0.046509590671348244,0.020312228989113806,0.009532888465204958,0.10569224270903363,0.0,0.077852286983571,0.08669206221919477
nagoya,run1,13,300,5.333333333333334,13.070444222285834,0.0,13.070444222285834,7.7371108889525,7.7371108889525,0.0,1.4269999999999998,22.0,22.0,0.6205469737075571,0.6698333721020846,0.6830506198591412,0.2618061459061378,0.2955903376909518,0.1853996802454233,0.36422075967794304,0.22402199264598152,0.3703261141242718
nagoya,run1,14,300,0.0,12.828530407128458,0.0,12.828530407128458,12.828530407128458,12.828530407128458,0.0,1.3003333333333331,22.0,0.0,0.7428623896434743,0.6631674621891425,0.5667732937468167,0.5042901398254107,0.4387009642445717,0.46715136325282913,0.6906857404309822,0.40889740604577973,0.5065673794927983
nagoya,run1,15,233,6.437768240343347,2.639166860680261,0.0,2.639166860680261,-3.7986013796630855,-3.7986013796630855,0.0,1.3145922746781111,24.5,2.4999999999999964,0.0949344758550728,0.04383525486752608,0.09383346215804765,0.10677806595941541,0.034475431816636086,0.4298797416193521,0.16628874576015928,0.44769330374599986,0.5822698218014188
nagoya,run1,16,300,0.0,5.124085268967049,0.0,5.124085268967049,5.124085268967049,5.124085268967049,0.0,0.7659999999999999,0.0,-24.5,0.2537118608702389,0.22753057551340863,0.31489559364460984,0.15179537210926425,0.14296809178548134,0.06827130006963276,0.014457958995649339,0.011030170190820013,0.057287375544948296
nagoya,run1,17,300,0.0,10.270657846977189,0.0,10.270657846977189,10.270657846977189,10.270657846977189,0.0,1.2829999999999997,0.0,0.0,0.6537958681597773,0.35731893456814384,0.5091695545912904,0.4622683333598972,0.5436061162800953,0.5443872646021265,0.5590259307052261,0.7164430536241608,0.7321025329686622
nagoya,run1,18,300,0.0,13.741322140654654,0.0,13.741322140654654,13.741322140654654,13.741322140654654,0.0,1.238,0.0,0.0,0.3432864183136918,0.47236755974154665,0.36171056758025644,0.29070231382803735,0.35487999056694663,0.6894037812916242,0.42838531350544307,0.755036572248604,0.7340227635245679
nagoya,run1,19,300,5.333333333333334,10.505655599377691,0.0,10.505655599377691,5.172322266044358,5.172322266044358,0.0,1.336,0.0,0.0,0.5040877037430677,0.12738237588503504,0.18365332843169796,0.1555046126153494,0.2111467977694767,0.6128972372739957,0.456832467192131,0.6508469719463089,0.6684843520524101
nagoya,run1,20,300,5.666666666666666,2.022112509861438,0.0,2.022112509861438,-3.644554156805228,-3.644554156805228,0.0,1.4480000000000002,32.6,32.6,0.3458093043894702,0.18974847593511246,0.1281179688379492,0.07750373753913782,0.32173546179066326,0.7391602493293434,0.6615631199380336,0.7297085457780661,0.6827600274226914
nagoya,run1,21,300,0.0,26.47095689450632,0.0,26.47095689450632,26.47095689450632,26.47095689450632,0.0,1.1793333333333331,32.7,0.1000000000000014,0.5595225743891745,0.5306924841257994,0.524019006709066,0.5234086255886059,0.3469245138074778,0.7480739874032861,0.7730151347544627,0.6875674158015278,0.7789001555942343
nagoya,run1,22,300,0.0,29.793304818870737,0.0,29.793304818870737,29.793304818870737,29.793304818870737,0.0,1.2566666666666666,32.7,0.0,0.7041839227187497,0.4203384593961319,0.3602761808749807,0.444752485537351,0.13132933037956035,0.8222538512827906,0.8116652141674147,0.8153112769176062,0.7599818061809299
nagoya,run1,23,300,0.0,23.68091134613474,0.0,23.68091134613474,23.68091134613474,23.68091134613474,0.0,1.2943333333333331,32.5,-0.2000000000000028,0.5863227101082654,0.5971638889349167,0.581966990384731,0.3564696071594983,0.034538950715421304,0.7395357971350428,0.7393942729947487,0.7809377298495944,0.7412138853235263
nagoya,run1,24,300,0.0,16.084539412535324,0.0,16.084539412535324,16.084539412535324,16.084539412535324,0.0,1.4533333333333334,24.5,-8.0,0.7222529042932779,0.2645821754845931,0.19947551931038782,0.2465553593622097,0.022038950715421304,0.7492418007266861,0.5513064134305634,0.7153388100819683,0.6646697908146667
nagoya,run1,25,151,0.0,12.162150061545168,0.0,12.162150061545168,12.162150061545168,12.162150061545168,0.0,1.5635761589403974,22.0,-2.5,0.1494002721304029,0.0804754935203245,0.17067100547176506,0.19206084246950098,0.0,0.6881043424125914,0.1508886833974165,0.6656006176513648,0.5913799777031495
nagoya,run2,0,300,81.33333333333333,32.424509080544325,0.0,32.424509080544325,-48.908824252788996,-48.908824252788996,0.0,7.824333333333334,94.5,0.0,0.7442983815782075,0.7113093541860607,0.7981518405151634,0.5639530636489274,0.09722784886463415,0.3996515196361326,0.007688364941055868,0.4176293170914202,0.5307961537048542
nagoya,run2,1,300,100.0,68.24697709577502,0.0,68.24697709577502,-31.75302290422498,-31.75302290422498,0.0,13.197666666666665,394.5,300.0,0.5689972480076763,0.476913289398264,0.6376215431827774,0.4388659263936452,0.6239513225271378,0.4063076410755461,0.615527916416102,0.43315055543548037,0.45780727766901014
nagoya,run2,2,300,85.33333333333334,41.70123505346338,0.0,41.70123505346338,-43.632098279869965,-43.632098279869965,0.0,4.844000000000001,694.5,300.0,0.6056615321890118,0.49062271693361675,0.615150170205313,0.4232654980694705,0.6751009218003791,0.49798032230280553,0.6372051420418335,0.42165137490878796,0.4923694620793345
nagoya,run2,3,300,64.33333333333333,47.55513866683234,0.0,47.55513866683234,-16.77819466650099,-16.77819466650099,0.0,4.207333333333334,950.5,256.0,0.5583374081892354,0.6098904858343975,0.7067826240639239,0.587955210483169,0.05139293608717581,0.5753470406129856,0.6143828499863123,0.5084719727180017,0.541505004099462
nagoya,run2,4,266,7.518796992481203,9.577914691834604,0.0,9.577914691834604,2.0591176993534006,2.0591176993534006,0.0,0.7172932330827069,0.0,-950.5,0.08605008222189683,0.09713696404465233,0.0978070897624957,0.07968296522076847,0.022524867951973112,0.17588182875017236,0.014858537025185886,0.11402390730659302,0.20173787248334257
nagoya,run2,5,300,0.0,6.219912901443451,0.0,6.219912901443451,6.219912901443451,6.219912901443451,0.0,1.2696666666666665,20.0,20.0,0.160676004285939,0.05827413133983607,0.08245102131097008,0.09295788938741248,0.0820220598694781,0.0768418787085159,0.007735946364105209,0.03813664267707536,0.049027672797447255
nagoya,run2,6,300,14.666666666666666,12.965557169215018,0.0,12.965557169215018,-1.7011094974516499,-1.7011094974516499,0.0,1.4546666666666666,50.49999999999997,30.49999999999997,0.06377237475734014,0.04324888565010514,0.11469550037169332,0.09415116019491568,0.1163140726997108,0.20398959061996796,0.09194821170006022,0.14123277876666754,0.25358361491375414
nagoya,run2,7,275,9.090909090909092,5.539574425321275,0.0,5.539574425321275,-3.5513346655878157,-3.5513346655878157,0.0,1.827272727272728,54.399999999999984,3.900000000000013,0.028294677015329773,0.01682918969261754,0.0,0.008120523201494862,0.023216262104743163,0.0,0.0,0.0,0.039531313985628716
nagoya,run2,8,300,17.0,3.492184459691361,0.0,3.492184459691361,-13.50781554030864,-13.50781554030864,0.0,2.732,88.20000000000006,33.800000000000075,0.042672546021969765,0.0,0.010940055588219574,0.0,0.0932966635379731,0.037890704760600316,0.011743912018853104,0.023913762681958533,0.11433744251779535
nagoya,run2,9,269,11.895910780669144,8.446425106127226,0.0,8.446425106127226,-3.449485674541919,-3.449485674541919,0.0,2.318587360594796,124.29999999999995,36.099999999999895,0.133893313713845,0.0125,0.0745906419782549,0.02660525379984937,0.08582535034481845,0.14967639174141664,0.04216308764758656,0.11313536702213194,0.16462474116897768
nagoya,run2,10,265,6.415094339622642,8.393849196464998,0.0,8.393849196464998,1.9787548568423574,1.9787548568423574,0.0,1.049433962264151,0.0,-124.29999999999995,0.02133362866057225,0.028293698136826983,0.0,0.01689660289471568,0.023216262104743163,0.13347668881459823,0.011743912018853104,0.13493134354124794,0.1371364399856238
nagoya,run2,11,300,7.666666666666666,9.912992640053677,0.0,9.912992640053677,2.2463259733870102,2.2463259733870102,0.0,2.1619999999999995,40.0,40.0,0.11521764939430781,0.03855556609905668,0.06585130796838365,0.0931954266282584,0.21309657733426873,0.06291925404185632,0.0,0.05259224974830114,0.03061667355993044
nagoya,run2,12,300,0.0,15.963166149454832,0.0,15.963166149454832,15.963166149454832,15.963166149454832,0.0,1.2023333333333333,40.0,0.0,0.11163823240246078,0.17623941367057058,0.19412074109117358,0.2101789668199928,0.43060317562873457,0.2833699662378374,0.3591884937864724,0.3588981205227785,0.3537718995799778
nagoya,run2,13,300,4.666666666666667,17.431259835236954,0.0,17.431259835236954,12.764593168570288,12.764593168570288,0.0,1.955333333333333,40.0,0.0,0.1118120257367728,0.179300492654307,0.1607317750511152,0.2629294779218701,0.09250081608863851,0.4803370264099195,0.49893215161132226,0.5176921968385907,0.5176312712575236
nagoya,run2,14,300,26.666666666666668,13.719938448493574,0.0,13.719938448493574,-12.946728218173092,-12.946728218173092,0.0,3.567333333333333,103.59999999999997,63.599999999999966,0.2529501067053583,0.11269379101413532,0.15367086897487928,0.1697787000120619,0.019556930454076676,0.5491493454237947,0.13513903370571723,0.5129300205971246,0.7088700175277804
nagoya,run2,15,289,0.0,4.784334286920829,0.0,4.784334286920829,4.784334286920829,4.784334286920829,0.0,0.6307958477508651,118.80000000000008,15.200000000000102,0.033067029848502544,0.08471018163183044,0.11630943749567624,0.04364853550791204,0.0,0.09406677996009083,0.0125,0.11508766708428916,0.11471681671548298
nagoya,run2,16,295,0.0,5.136676883628116,0.0,5.136676883628116,5.136676883628116,5.136676883628116,0.0,1.0,120.60000000000004,1.799999999999983,0.03114861918828212,0.007902387251584323,0.008283388953211197,0.03748846148499888,0.08945629880329954,0.08415614071480935,0.07242489270386267,0.02747072693622865,0.09237364600015738
nagoya,run2,17,231,0.0,18.504135016312254,0.0,18.504135016312254,18.504135016312254,18.504135016312254,0.0,1.0,134.0,13.399999999999949,0.15076444143026396,0.16743160163564536,0.14415975777032908,0.1015465211906857,0.08547926242659944,0.1608636736443484,0.0,0.10166936260316244,0.1561720462000186
nagoya,run2,18,286,7.3426573426573425,4.260096322113029,0.0,4.260096322113029,-3.082561020544314,-3.082561020544314,0.0,0.8769230769230769,0.0,-134.0,0.038188749908645694,0.008455954967410627,0.03468346060450024,0.03533427672182197,0.030189334719642764,0.15976784361117521,0.0,0.07772520224410306,0.1180641710686415
nagoya,run2,19,271,11.07011070110701,3.530028846041104,0.0,3.530028846041104,-7.540081855065907,-7.540081855065907,0.0,1.6206642066420665,27.5,27.5,0.007231404958677685,0.011017014951861219,0.04676758038577282,0.01689660289471568,0.0,0.021363636363636366,0.0,0.027332961360956642,0.02179928834039163
nagoya,run2,20,287,4.529616724738676,6.17809993189219,0.0,6.17809993189219,1.6484832071535136,1.6484832071535136,0.0,0.6770034843205575,7.0,-20.5,0.032313643980418506,0.02107049913252369,0.021964547427539238,0.06471955771570005,0.009100882660948485,0.01912001030131342,0.007190795781399808,0.03187997073670808,0.0125
nagoya,run2,21,300,1.0,13.29020622459805,0.0,13.29020622459805,12.29020622459805,12.29020622459805,0.0,0.8266666666666665,1.0,-6.0,0.08204513942146906,0.018898079026212555,0.03975081415178816,0.047647065837737805,0.11026341901462207,0.06661450794884063,0.007735946364105209,0.009555507172011568,0.12528008052055287
nagoya,run2,22,300,20.666666666666668,12.09392586757103,0.0,12.09392586757103,-8.572740799095637,-8.572740799095637,0.0,4.0713333333333335,41.95,40.95,0.04770468329002468,0.0868279685715248,0.10217051364721712,0.07679766137899634,0.19319798850568654,0.1621142828493881,0.21681461998495655,0.26502345497705304,0.24074383914915737
nagoya,run2,23,300,0.0,16.856147496390243,0.0,16.856147496390243,16.856147496390243,16.856147496390243,0.0,1.1906666666666663,63.8,21.85,0.2964697372464336,0.1945658726795818,0.2196122684573217,0.056873216919371014,0.21519389637471228,0.3496539226634014,0.35441994993228854,0.5247120658414783,0.4617812020096922
nagoya,run2,24,297,2.6936026936026933,25.877720538707177,0.0,25.877720538707177,23.184117845104485,23.184117845104485,0.0,1.5562289562289562,64.1,0.2999999999999971,0.16821024424988615,0.3035317676514159,0.2307754643122219,0.27865787045094226,0.2158345646031611,0.5169631178289175,0.6174988325394798,0.6159692814551723,0.6201770972679304
nagoya,run2,25,300,16.333333333333332,9.9566392192834,0.0,9.9566392192834,-6.3766941140499345,-6.3766941140499345,0.0,1.7706666666666668,49.0,-15.099999999999994,0.0702956961470439,0.07283656422115485,0.09747975135011028,0.07014220945002653,0.029422254290410517,0.06695460894163933,0.007767995857068877,0.06736457061453309,0.06954318062137968
nagoya,run2,26,300,0.0,6.095465917955847,0.0,6.095465917955847,6.095465917955847,6.095465917955847,0.0,1.182333333333333,49.0,0.0,0.2774879445854753,0.3174628839688629,0.34118922162519705,0.17217074935900833,0.2217569428757479,0.22234813829240765,0.30622931151644134,0.39481681790764384,0.42755296290743133
nagoya,run2,27,300,0.0,27.25475007167193,0.0,27.25475007167193,27.25475007167193,27.25475007167193,0.0,1.1826666666666668,49.0,0.0,0.46780811800109595,0.48655035523499973,0.3844285236241257,0.47321322818226974,0.30258927112501943,0.47747474514930044,0.6109703757570696,0.503980791701828,0.5984452458689807
nagoya,run2,28,300,0.0,39.90593050256128,0.0,39.90593050256128,39.90593050256128,39.90593050256128,0.0,1.262333333333333,49.0,0.0,0.3975294135072042,0.6273085322235452,0.6810549675936108,0.6898410738547698,0.0977441118028514,0.41509176586557633,0.47775319196392185,0.4893521854668378,0.45536049108084053
nagoya,run2,29,300,0.0,32.07522093820703,0.0,32.07522093820703,32.07522093820703,32.07522093820703,0.0,1.1113333333333333,23.800000000000026,-25.19999999999997,0.4373633276748999,0.6982051386736947,0.7608670077341199,0.8016145980142102,0.03527270876863819,0.3196402623828675,0.40553643681716833,0.2930900273893082,0.4262424767532037
nagoya,run2,30,300,0.0,43.05203989509348,0.0,43.05203989509348,43.05203989509348,43.05203989509348,0.0,1.147,23.800000000000026,0.0,0.4334976197952024,0.5150256466481635,0.41573220986725107,0.5662010040356721,0.062200447981321474,0.47985796312916545,0.5273810965297658,0.49522794503101564,0.566224701108158
